,review,Total Star,Menu,Star_opt,Output
769,맛있게 먹었어요 다만 배송으로 인함인지 치킨이 식고 물기가 생겨 상자가 축축했어요,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
4
",1.19
770,맛이 정말 맛이슴,★★★★★,굽네 고추 바사삭/1(바게트볼 추가(바게트볼（갈릭크림）1개)),"
맛
★
5
양
★
5
배달
★
5
",5.0
771,원래 이렇게 뻑뻑한가요저 이상 못 먹겠습니다미안합니다,★★,고추바사삭윙＋콜라500ml/1,"
맛
★
1
양
★
2
배달
★
2
",1.8
772,배달도 빠르고 양도 많구 맛도최고에영 짱짱 추천함,★★★★★,고추바사삭＋슈림프시카고피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
773,같은 굽네치킨인데 여기 젤맛있어요,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
774,오늘 금요일이라 여러군데 배달을 돌다왔는지고추바사삭 정도로 좀 눅눅했어요그래도 주변 지점 중에선 제일 맛있어요잘 먹었습니다,★★★★,굽네 고추 바사삭 순살/1,"
맛
★
4
양
★
5
배달
★
4
",2.4
775,너무 매운건 좀 그래서 스윗으로 주문햇는데달지도 맵지도 않은 처음맛보는 맛이었어요양은 많았고 맛은 아리송해서 잘 모르겟어요제 혀가 이상한걸지도,★★★★★,굽네 고추 바사삭 윙/1,"
맛
★
5
양
★
5
배달
★
5
",1.82
776,굽네치킨 오랜만에 먹었는데 정말옛날생각나구 맛있네요앞으로 다시 자주 시켜먹을 것 같아용  ,★★★★★,굽네 고추 바사삭 윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
777,치킨 다 식었고 딱 시간 되어서 왔습니다 포장 콜라 때문에 찢어진겁니다 치킨이 식은거 때문에 짜증나는데 식어도 맛있어서 먹습니다 배달 몇시에 출발한건지 알수있나요,★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
3
",1.0
778,맛있게먹었습니다,★★★★,"굽네 고추 바사삭 순살/1,볼케이노 치즈치밥/1,콜라 1.25L¸¸/1","
맛
★
4
양
★
4
배달
★
4
",4.6
779,맛있게 잘 먹었어요 ,★★★★★,고추바사삭＋슈림프시카고피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
780,역시 굽네 고추바사삭은 믿고 먹네요 ㅎㅎ피자는 친구추천으로 먹었는데 제 입맛엔 쏘쏘 호불호 먹을수 있는맛  그냥 굽네는 치킨이짱,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",2.19
781,항상 맛있게 먹습니다 웨지감자도 짭짤하고 굳,★★★★★,굽네 갈비천왕/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
782,주문하고 받기까지 시간분그 사이에 전화는 번 거절하셨네요예상시간 잡으시는 이유가 없네여앞으로 안시킬게요,★,"굽네 고추 바사삭/1(사이드 메뉴(왕중왕 소스 추가,치킨 무))","
맛
★
4
양
★
4
배달
★
4
",1.19
783,고바순 존맛입니다,★★★★★,고추바사삭＋슈림프시카고피자/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
784,늘 굽네은 단백하고 제입맛 딱이예요 기름기없어 다이어트하시는분들도 좋아요,★★★★,"굽네 고추 바사삭 윙/1(세트 선택(허니멜로 피자（3,000원 할인가）),사이드 메뉴(콘스프 케이준감자)),콜라 1.25L¸¸/1","
맛
★
4
양
★
4
배달
★
5
",4.6
785,고추바사삭 눅눅하지않고 바삭하게 잘 먹었습니다,★★★★★,오리지널＋갈비천왕 피자/1(사이드 메뉴(매콤치즈 웨지감자)),"
맛
★
5
양
★
5
배달
★
5
",4.4
786,배달이 조금 늦었지만 맛있게 잘 먹었어요,★★★★★,굽네 갈비천왕 순살/1,"
맛
★
5
양
★
5
배달
★
4
",4.2
787,피자도우에 치즈같은거 추가할수있었나 추가할 수 있으면 추가해드세요빵테두리는 다 버림오리지날콤보는 쿠폰 안주나영 ㅠㅠ,★★★★★,"굽네 고추 바사삭/1,콜라 1.25L¸¸/1","
맛
★
4
양
★
4
배달
★
4
",1.61
788,맛있었습니다 ㅎㅎ,★★★★★,"굽네 갈비천왕 순살/1,굽네 고추 바사삭/1","
맛
★
5
양
★
5
배달
★
5
",5.0
789,맛있어요 역시 고추바사삭 순살은 진리입니당,★★★★★,"굽네 스윗 볼케이노 순살/1,콜라 1.25L¸¸/1","
맛
★
5
양
★
5
배달
★
5
",5.0
790,맛잇어요 다만 아쉬웈거는 피자 토핑이 너무 빵에서 잘 떨어진다는거 피자조각이 균일하지 않다는거,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",2.59
791,배달시간분 지났는대 언제쯤올까요,★,"굽네 오리지널/1(사이드 메뉴(달콤소스 추가,갈릭소스（피자）,피클（피자）,치킨 무))","
맛
★
4
양
★
4
배달
★
1
",1.6
792,갈비천왕은 진짜 맛있네요,★★★★★,볼케이노 피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
793,맛있게 잘먹었습니다ㅡ,★★★★★,"굽네 고추 바사삭/1,콜라 500ml/1","
맛
★
5
양
★
5
배달
★
5
",5.0
794,맛있고 배달 빨랐습니당,★★★★★,굽네 고추 바사삭 윙/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
795,고추바사삭 순살은 진리입니당,★★★★★,굽네 갈비천왕 윙/1(바게트볼 추가(바게트볼（갈릭크림）2개)),"
맛
★
5
양
★
5
배달
★
5
",5.0
796,역시 굽네최고맛이여용,★★★★★,굽네 고추 바사삭/1(사이드 메뉴(볼케이노 치즈치밥)),"
맛
★
5
양
★
5
배달
★
5
",4.8
797,바게트볼 맛있네요 마늘크림치즈빵이네요 애가맛있다고또시켜달라했어요 고추바사삭은 깔끔한뒷맛이좋아요,★★★★★,"굽네 볼케이노 순살/1,굽네 오리지널 순살/1","
맛
★
5
양
★
5
배달
★
5
",4.8
798,맛있어요 잘먹을게요,★★★★★,굽네 스윗 볼케이노 윙/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
799,좀음식이 많이식어서오고 피자는 위에토핑다묻어옴,★★,고추바사삭＋슈림프시카고피자/1,"
맛
★
3
양
★
3
배달
★
3
",1.0
800,맛과양과배달좋았습니다서비스감자튀김고마워요,★★★,굽네 오리지널/1,"
맛
★
3
양
★
3
배달
★
3
",4.8
801,맛있게 잘 먹었어요,★★★★★,"굽네 마라 볼케이노/1(세트 선택(슈림프 피자（3,000원 할인가）／바게트볼 증정))","
맛
★
5
양
★
5
배달
★
5
",4.8
802,맛있어요 감사합니다,★★★★★,고추바사삭윙＋바게트볼/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
803,무슨 배달이 한시간 반이걸려요시간 기다리고 전화해보니 출발했다하고분뒤에 온다는게 말이 됩니까너무하네정말,★,굽네 고추 바사삭/1(바게트볼 추가(바게트볼（갈릭크림）1개)),"
맛
★
1
양
★
1
배달
★
1
",1.4
804,맛있어요오ㅋㅋ,★★★★,"굽네 갈비천왕/1,굽네 고추 바사삭/1","
맛
★
5
양
★
4
배달
★
3
",4.8
805,리뷰이벤트 서비스로 웨지감자도 주시고 치킨도 맛있게먹었어요,★★★★★,"반반B）오리지널 반＋갈비천왕 반/1(사이드 메뉴(매콤소스 추가,갈비천왕 치즈치밥)),각무 추가/1","
맛
★
5
양
★
5
배달
★
5
",4.8
806,배달은 기존에 뜬 분보다도 좀 늦어서 낮게 드립니다 음식은 맛있었습니다 감사합니다,★★★★★,굽네 고추 바사삭 윙/1,"
맛
★
5
양
★
5
배달
★
3
",4.17
807,주문순서에 맞게 바로 조리해서 온다고 되있는데 음식이 다 식어서 왔네요 시간 분 꽉 채워왔습니다 피자는 전자렌지에 돌려먹으면 되는데 치킨이 좀 말랐더라구요 이미 뜨거웠으면 그나마 맛있었을거 같아요,★★★★,굽네 고추 바사삭 순살/1,"
맛
★
3
양
★
4
배달
★
3
",1.0
808,웨지감자 서비스 주셔서 감사히 잘 먹었습니다,★★★★,"굽네 고추 바사삭/1,콜라 500ml/1","
맛
★
4
양
★
5
배달
★
4
",5.0
809,맛있고 배달도 빠르고 너무 좋아요 이벤트도 좋고 자주 시켜먹을껍니당,★★★★★,"굽네 고추 바사삭/1,굽네 웨지 감자¸¸/2","
맛
★
5
양
★
5
배달
★
5
",5.0
810,따듯한 치킨 정말 잘먹었네요,★★★★★,굽네 고추 바사삭 순살/1(사이드 메뉴(찹쌀 치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",4.6
811,배달시간이 지나서 그런지 많이 식었네요 식어서 맛이 좀 떨어져서 속상하네요그래도 맛있게 잘 먹었습니다,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
1
",1.79
812,맛있게 잘 먹었습니다,★★★★★,굽네 고추 바사삭 윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
813,다식어서 왔네요 ㄹㅇㅋㅋ,★,"슈림프 시카고 딥디쉬 피자./1,배달생맥주 1000ml¸/1","
맛
★
1
양
★
1
배달
★
1
",4.42
814,존맛이에요 소스 많이 달라했는데 하나 더 챙겨주셨더라구요 게다가 감튀까지 코로나로 어려운시기에 쉽지 않으실텐데 잘 챙겨주셔서 고맙습니다 많이 버시고 힘내세요 화이팅,★★★★★,"굽네 고추 바사삭 순살/1,콜라 500ml/1","
맛
★
5
양
★
5
배달
★
5
",4.8
815,맛있읍니다 요,★★★★★,굽네 스윗 볼케이노 통다리/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
816,맛있어여 할렐루야 ,★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
4
배달
★
5
",4.6
817,서비스로 감자튀김 주셨어요ㅎㅅㅎ,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
4
배달
★
5
",5.0
818,좀 식엇는데 ㄱ맛잇는거 암  소주 세병깜   맛잇음,★★★★★,굽네 오리지널 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.18
819,맛있고 넉넉하고 배달도 빨라서 좋았습니다또 주문할게요,★★★★★,"굽네 스윗 볼케이노 순살/1,콜라 1.25L¸¸/1","
맛
★
5
양
★
5
배달
★
5
",5.0
820, ,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
4
배달
★
5
",3.4
821, ,★★★★★,"굽네 고추 바사삭 순살/1,굽네 웨지 감자¸¸/1","
맛
★
4
양
★
3
배달
★
4
",3.4
822,두번째 시켰는데 여전히 맛고 좋고 양도 많고 무엇보다 배송도 빨라서 맘에 들어요 조금 아쉬운 것 윙이 좀 더 신선했으면 좋다는 점조금 냄새가 나긴한데 양념이 잘 되어 있어서 맛있어여,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
4
양
★
5
배달
★
5
",3.99
823,기기막히게 너무 맛있어요,★★★★★,반반A다리）오리지널 반＋볼케이노 반/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
824,너무 맛있어요역시 급네,★★★★★,굽네 볼케이노 순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
825,맛은 항상좋은데 야이 조금아쉬운,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
3
배달
★
5
",4.6
826,볼케이노 좋아하는디 괜찮네여 덜맵고 ㅎㅎ,★★★★★,굽네 고추 바사삭 윙/1(사이드 메뉴(찹쌀 치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",4.0
827,가족들이랑 맛있게 먹었습니다,★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.42
828,예상보다 분 일찍 따끈따끈하게 왔습니다 좋은 저녁 되었습니다,★★★★★,굽네 볼케이노/1,"
맛
★
5
양
★
5
배달
★
5
",4.42
829,맛있어욥,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",3.4
830,너무 맛있어요 처음으로 고추바삭삭 반했어요,★★★★★,"굽네 고추 바사삭 순살/1,매콤치즈소떡소떡/1","
맛
★
4
양
★
4
배달
★
4
",4.8
831,배달지연은 이해되지만 박스가 젖어서 왔어요ㅠ 음식도 식어서 왔는데 바게트빵도 젖었더라구요 담번엔 좀 더 신경 써 주셨으면 합니다 그래도 맛있게 먹었습니다,★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
3
",1.2
832,맛있는데 항상 아쉬운 양ㅠㅠㅠ,★★★★★,굽네 갈비천왕 순살/1,"
맛
★
5
양
★
4
배달
★
5
",3.75
833,항상 먹는 굽네 맛있어요 치밥도,★★★★★,굽네 오리지널 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
834,맛은 어디나 똑 같이 맛있는데 다른곳에 비해 가격이 비쌈 ㅡㅡㅠ  비추,★★,고추바사삭 치킨 ＋ 시카고 딥디쉬 피자/1,"
맛
★
4
양
★
4
배달
★
2
",2.57
835,제입맛엔 좀짰는데 배송빠르고 맛있었어요,★★★★,굽네 고추 바사삭/1,"
맛
★
4
양
★
5
배달
★
5
",4.8
836,아니배달 예정된 분 초과해서 늦는건 이해를 합니다 배달량 많았을테니까 근데 소스 두개 다 빠지고 치킨무도 없는건 너무한거 아닙니까 소스랑 무가 없으면 양해를 구하던가 주문을 받지 말았어야죠 전화 걸었더니 몇번이나 바로 끊어버네요 ㅋㅋ 어려운 시기니까 이해하고 넘어가려했는데 너무 심합니다,★,굽네 볼케이노 순살/1,"
맛
★
3
양
★
3
배달
★
1
",1.2
837,감사해용 포테이토 최고에요 너무 맛있어용,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
838,처음 시켜보는데 맛있어요 치즈볼을 시켰는데 한입 먹자마자 음 이게 맞나 싶어 네이버에 검색해보니 크림볼이 왔네요 ㅋㅋㅋㅋㅋ아이 입에는 안 맞는다고 했지만 제 입에는 맛있네요,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",2.36
839,배달시간 분 걸린다고 해서 감안하고 기다렸는데 분이 걸렸네요 미리 알았음 찾으러 직접갈 수도 있었을텐데 연락도 안 되고 연락도 없고 시간만에 온 치킨은 여기저기 다니다와서 많이 식어있었지만 이브라 그러려니하고 맛있게 먹었네요,★★★,굽네 갈비천왕/1(사이드 메뉴(핫왕중왕 소스 추가)),"
맛
★
4
양
★
4
배달
★
1
",1.2
840,맛은있습니다근데크리스마스 이브날 바쁘셨어요머리카락 나왔어요,★,굽네 고추 바사삭/1,"
맛
★
1
양
★
2
배달
★
1
",5.0
841,피자브랜드 아닌거치고 괜찮은데 특색있는 맛도 아니었어요,★★★★★,굽네 고추 바사삭 윙/1,"
맛
★
3
양
★
5
배달
★
5
",2.21
842,맛있어여,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
843,굽네는 고추바사삭꿀맛,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
844,역시고추바사삭 존맛탱해쉬포테토도넘맛나용,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
845,맛있게 잘 먹었어요,★★★★★,"굽네 고추 바사삭/1,찹쌀 치즈볼/1,볼케이노 치즈치밥/1,배달생맥주 1000ml¸/1","
맛
★
5
양
★
5
배달
★
5
",4.8
846,역시 믿고 먹는 볼케이노 맛있어요 ㅎㅎ,★★★★★,굽네 갈비천왕 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
847,조금 늦었지만 맛있게 먹었습니다,★★★★,"굽네 고추 바사삭 윙/1,굽네 웨지 감자¸¸/1","
맛
★
5
양
★
4
배달
★
4
",4.39
848,배달은 오래 걸렸지만 너무 맛있고 양도 많았어요,★★★★★,굽네 고추 바사삭 윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
849,제 최애 치킨입니다,★★★★★,슈림프 시카고 딥디쉬 피자＋갈비천왕/1(사이드 메뉴(찹쌀 치즈볼)),"
맛
★
5
양
★
5
배달
★
4
",5.0
850,맛있어요  늘 여기서시켜먹어용,★★★★★,굽네 고추 바사삭 윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
851,치트킹과  볼캐이노도 조합이좋네요,★★★★★,굽네 갈비천왕/1,"
맛
★
5
양
★
5
배달
★
5
",4.2
852,맛있어요 고추 바사삭은 말이 필요없쥬,★★★★★,두마리）오리지널＋갈비천왕/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
853,맛있어요찹쌀볼  짱짱,★★★★★,"고추바사삭 윙＋슈림프 시카고 피자/1,마블링 소스 추가/2","
맛
★
5
양
★
5
배달
★
5
",4.6
854,고추바사삭 무슨 말이 더 필요한가요 ㅎㅎ,★★★★★,굽네 오리지널 순살/1(사이드 메뉴(매콤소스 추가)),"
맛
★
5
양
★
5
배달
★
4
",3.65
855,맛있게 먹었습니다 역시 굽네 볼케이노,★★★★★,고추바사삭윙＋바게트볼/1(사이드 메뉴(마블링 소스 추가)),"
맛
★
5
양
★
5
배달
★
5
",4.6
856,맨날 오리지널만 먹다가 고추바사삭이 치킨계의 끝판왕이라고 해서 이번에 처음 먹어봤는데 너무 맛있네요배달도 너무 빠르고 기사님도 친절하게 갖다주셔서 정말 감사합니다 포테이토는 살짝 식어서 렌지에 돌려 먹었더니 너무 맛있었요,★★★★★,굽네 고추 바사삭/1(바게트볼 추가(바게트볼（갈릭크림）1개)),"
맛
★
4
양
★
5
배달
★
5
",4.39
857,아니 왜 매번 젓가락 달라할때마다 안주시죠 이번에도 안주시고,★★★,굽네 볼케이노/1(바게트볼 추가(바게트볼（갈릭크림）1개)),"
맛
★
4
양
★
4
배달
★
1
",1.81
858,맛나요,★★★★,굽네 고추 바사삭 순살/1,"
맛
★
4
양
★
4
배달
★
4
",4.59
859,잘 받아썽용 역시 굽네,★★★★★,굽네 오리지널/1,"
맛
★
5
양
★
5
배달
★
5
",4.4
860,맛있어요 잘 먹었습니다다음에 또 주문할게요,★★★★★,굽네 오리지널/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
861,정말 쌍그리 식어서 왔네요배달예정시간 분지나서왔어요총 시간 분만에 받았네요,★,굽네 고추 바사삭 순살/1,"
맛
★
1
양
★
2
배달
★
1
",2.4
862,배달도 빨리왔고 맛있네요 양도 푸짐,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
863,언제 먹어도 맛있는 굽네 볼케이노ㅋ,★★★★★,"고추바사삭＋허니멜로 피자/1(사이드 메뉴(달콤소스 추가,매콤소스 추가,갈릭소스（피자）,피클（피자）,치킨 무))","
맛
★
5
양
★
5
배달
★
1
",4.8
864,고추바사삭밧삭바삭교,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",3.02
865,고추 바사삭 처음 먹어봤는데 지점을 잘 만나 그런지 너무 맛잇엇어요 ㅋㅋ 잡내에 민감한데 그런거 없이 잘 먹엇습니다아,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
866,맛있게 잘 먹었습니다 근데 배달해주시는 분이 떨어뜨리셨는지 양념이 좀 흘러나왔더라구요,★★★★,굽네 고추 바사삭/1,"
맛
★
4
양
★
5
배달
★
3
",1.61
867,맛있게 잘 먹었어요 근데 따로 영수증은 안주시는데 영수증을 받을수 있을까요,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",2.85
868,한시간반정도 기다려서 먹는데 상태가 왜 이래요  이틀전 지인 추천으로 한번 시켜먹고 부드럽고 맛있어서 오늘 재주문한건데 겉은 군데군데 하얗게 말라있고  고기는 따끈한맛도 없이 푸석하고 ㅜㅜ  전날 남은거 데워온건가요 닭뼈는 미지근함마저도 거의없네요사장님 이건 정말 너무 심한거아니에요,★★,굽네 갈비천왕/1,"
맛
★
3
양
★
3
배달
★
3
",1.78
869, 리뷰이벤트 해쉬브라운도 잘먹었어요 다만 배달 늦어서 좀 식어서 왔는데 그럼에도 불구하고 존맛탱이네요,★★★★★,굽네 갈비천왕/1,"
맛
★
5
양
★
5
배달
★
4
",4.8
870,맛있어요,★★★★★,굽네 핫 갈비천왕 순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
871,배송도 빠르고 맛도있고 양도 괜찮고 담에 주문 가즈아,★★★★★,"굽네 고추 바사삭/1,고블링 소스 추가/3","
맛
★
5
양
★
5
배달
★
5
",4.8
872,저번엔 맛있게 먹었는데 이번엔 좀 잡내 같은게 났어요 ㅠ 아쉽 너무 기대했나봐요 그래도 잘 먹었습니다 ㅎㅎ,★★★★,굽네 갈비천왕/1,"
맛
★
4
양
★
5
배달
★
5
",3.98
873,치밥 엄청 맛있더라구요 ㅋㅋㅋㅋ 동생이랑 흡입했어요 고추바사삭은 역시진리,★★★★★,굽네 오리지널/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
874,갈비천왕 조금 짜지만 맛잇어요,★★★★,굽네 고추 바사삭 순살/1,"
맛
★
4
양
★
4
배달
★
4
",3.18
875,오늘도 맛있어요,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
876,고추바사삭은 늘 진리,★★★★★,굽네 불닭발¸¸/1,"
맛
★
5
양
★
5
배달
★
5
",4.81
877,정말 계속 생각나는 맛입니다,★★★★★,굽네 갈비천왕 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.2
878,문앞에 배달하고 노크도 없이 그냥 가셨어요 치킨온것도 모르고 내내 기다리다 혹시나해서 문 열고 확인해보니 그냥 두고 가셨더라고요 그땐 치킨은 이미 다 식었구요  젓가락 넣어달라고 했는데 그것도 없었구요  많이 아쉬웠어요,★★,굽네 고추 바사삭 순살/1,"
맛
★
3
양
★
4
배달
★
1
",1.41
879,맛은 좋고 배달이 느려서 ㅠ그래도 앞으로 계속 시킬꺼에요더 빨리 오기를 바라요,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
1
",1.4
880,맛있게잘먹었습니다,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
881,지금 장난치시나요 시킨지시간분이넘어가네요 컵라면먹고잇읍니다,★,굽네 고추 바사삭/1,"
맛
★
1
양
★
1
배달
★
1
",2.6
882,너무맛있어서 사진찍을 틈이 없었어요,★★★★★,굽네 볼케이노/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
883,고추바사삭과 마블링 소스조합 최고입니다서비스 해쉬브라운도 좋아요,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
884,예상 도착시간보다는 빨리왔어요근데 음식을 받고 배달원분이 늦게 오신건지 날씨가 추워서 인지 음식은 조금 식었더라구요ㅠ음식은 나쁜점 없었어요바게트볼 존맛탱인데 따뜻할때 먹었으면 더 맛있었을거 같아요,★★★★,굽네 고추 바사삭/1,"
맛
★
4
양
★
5
배달
★
4
",2.61
885,매콤하니 맛있게 잘묵었습니다바겟뜨빵 기대이상이네요ㅋ감자튀김도 잘먹엇어요,★★★★★,슈림프 시카고 딥디쉬 피자 ＋ 고추바사삭 윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
886,배달이 너무 늦게와요,★★★,굽네 고추 바사삭 순살/1,"
맛
★
4
양
★
4
배달
★
1
",1.8
887,맛있게 잘먹었습니다,★★★★★,두마리）오리지널＋갈비천왕/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
888,   ,★★★★★,굽네 고추 바사삭/1(바게트볼 추가(바게트볼（갈릭크림）1개)),"
맛
★
5
양
★
5
배달
★
5
",3.4
889,리뷰이벤트로 준 해쉬브라운이랑 고추바사삭 맛있어요,★★★★★,"반반A순살）오리지널 반＋볼케이노 반/1,콜라 1.25L¸¸/1","
맛
★
5
양
★
5
배달
★
5
",4.8
890,처음 먹는 고추 바사삭이었는데 맛있게 잘 먹었습니다 소스가 좋네요,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
891,존맛탱너무 맛있어서 흡입 했어요,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
892,배달 시간도 정확하고 맛있었어요,★★★★★,반반A윙）오리지널 반＋볼케이노 반/1,"
맛
★
5
양
★
4
배달
★
5
",4.59
893,늘 맛있게 잘 먹고 있습니다,★★★★★,굽네 오리지널 순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.79
894,다 좋은데  매번 식어서 와서 너무 아쉽습니다 진짜,★★★★,굽네 고추 바사삭/1,"
맛
★
4
양
★
4
배달
★
3
",2.24
895,고추바사삭 맛있게 잘먹겠습니다,★★★★★,슈림프 시카고 딥디쉬 피자＋고추바사삭/1,"
맛
★
5
양
★
4
배달
★
5
",5.0
896,잘 먹었습니다 서비스 해시브라운도 잘 먹었습니다,★★★★★,굽네 고추 바사삭 순살/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
897,맛잇어요 단골입니다,★★★★★,볼케이노 치킨 ＋ 시카고 딥디쉬 피자/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
898,먹다 사진 찍었네요ㅜㅜ 맛있습니다,★★★★★,굽네 고추 바사삭/1(사이드 메뉴(매콤치즈 웨지감자)),"
맛
★
5
양
★
5
배달
★
5
",4.4
899,맛있고 양도 많지만 치킨이 식어서 와요ㅜ,★★★★,굽네 고추 바사삭/1(사이드 메뉴(마블링 소스 추가)),"
맛
★
5
양
★
5
배달
★
3
",1.99
900,맛있게잘먹었습니다,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
901,맛있어요 배달도 빨라요,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
902,맛잇어요 또시킬게요,★★★★★,굽네 고추 바사삭/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
903,소스 또 안줬네여,★,"굽네 고추 바사삭/1(사이드 메뉴(매콤소스 추가)),콜라 500ml/1","
맛
★
1
양
★
1
배달
★
1
",1.79
904,최악이네요 시분에 주문했고 도착예정시간 시분이었는데 시분에 왔어요ㅋㅋ시 분에 아직 도착안했는데 언제까지 기다려야하냐고 전화하니 거의 다됐다고 하시면서 배달배차 됐다고 분안에 도착한다 하더니 그이후로분 더 걸렸네요ㅋㅋ전화했을때 취소한다고 얘기했는데 배달하시는분께 연락 안드렸는지 집앞이라고 전화오셔서 배달하시분이 무슨죈가 싶어서 걍 받았습니다최악중의 최악이예요ㅋ 아무리 코로나라 배달이 밀렸다지만 이건좀 심한거 아닌가요,★,굽네 고추 바사삭 순살/1,"
맛
★
1
양
★
1
배달
★
1
",1.2
905,무슨 예상시간 지나도시간 이상 안오네요 앞으로 안시킴 ㅅㄱ,★,굽네 고추 바사삭 순살/1,"
맛
★
1
양
★
1
배달
★
1
",2.6
906,배달도 빠르고 맛있습니다,★★★★★,굽네 고추 바사삭 순살/1(사이드 메뉴(달콤 크림볼)),"
맛
★
5
양
★
5
배달
★
5
",4.41
907,사장님 리뷰이벤트 잘받았습니다 너무 맛있게 잘먹었습니다다만 전체적으로 닭이 조금씩많이 타있어서 아쉬웠구요원래 캔콜라가 안오나여 그것빼고는 너무 좋았습니다,★★★★,굽네 고추 바사삭 윙/1,"
맛
★
4
양
★
5
배달
★
5
",4.41
908,크 너무 맛있네요 여기 지점은 처음 시켜봤는데 너무 좋아요,★★★★★,"굽네 고추 바사삭/1(사이드 메뉴(마블링 소스 추가,고블링 소스 추가))","
맛
★
5
양
★
5
배달
★
5
",5.0
