,review,Total Star,Menu,Star_opt,Output
776,배달은 복불복이 있어서 늦을 때는 식은 통닭을 먹어야 하는데 그게 이번에 걸려서 아쉬웠어요그리고 교촌은 기본은 해서 믿고 먹지만 여기 지점은 튀김옷이 골고루 안 묻어서 어느 한 곳이 오버쿡 된 게 많은 편이예요 그 부분 조금 더 신경써 주시면 좋을것 같습니다서비스는 좋은편이예요 ㅎㅎ,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
4
",1.99
777,너무너뭐누머너무너무 맛있어요용,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
778,치킨 맛있게 잘 먹었습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
779,배송에 착오가 생겼지만 잘 처리해주셨어요잘먹을게요,★★★★,"교촌윙/1,교촌허니머스타드소스/1,교촌허니갈릭소스/1","
맛
★
5
양
★
4
배달
★
2
",4.01
780,허니랑레드  반반이 있어서 좋네요서비스웨지감자도 잘 먹었습니다,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
781,배달도 예상시간 보다 빨랐고 맛도 최고언제나 이 지점에서만 시켜 먹게 되네요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",3.8
782,맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
783,여윽시 교촌,★★★★★,"교촌허니콤보/1,레드디핑소스/1,교촌무우/1","
맛
★
5
양
★
5
배달
★
5
",2.39
784,소스양이 바르다가 만느낌이라 적다 양도,★★★★,교촌레드콤보/1(디핑소스 추가(교촌무우)),"
맛
★
4
양
★
3
배달
★
4
",2.36
785,맛나게 잘먹었습니다서비스 감자도 맛납니다 ㅎㅎ급하게 먹느라 사진은 놓쳤네요다음에 또 시킬께요,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
786,아빠가좋아하시는 레드 굿굿,★★★★★,교촌허니순살[R]/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.6
787,정신없이 먹다보니 지금 리뷰 올려요허니오리지널 먹다가 콤보로 시켰는데가격차가 있음에도 괜히 콤보가 아니네요너무나 맛있어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2.62
788,허니콤보 정말 맛있습니다,★★★★★,교촌반반윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
789,야근에는 치맥이죠 ㅋㅋㅋㅋㅋ 잘 먹었습니당,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
790,교촌교촌 치킨은 교촌치킨,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.4
791,역시 항상 맛있어요,★★★★★,"교촌레드순살[R]/1(사이드 메뉴(칩카사바),디핑소스 추가(교촌무우))","
맛
★
5
양
★
5
배달
★
5
",4.8
792,맛있어서 매주 먹는듯,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(교촌무우))","
맛
★
5
양
★
5
배달
★
5
",4.2
793,허니콤보 알고있는 그 맛입니다 항상 옳은 맛 웨지감자랑 너무 잘어울려요 요구사항도 잘 들어주시고 맛있게 잘 먹었습니다,★★★★★,"교촌살살치킨/1(사이드 메뉴(선택안함)),미린다오렌지（1.25L）/1","
맛
★
5
양
★
5
배달
★
5
",4.8
794,따뜻하니 맛도좋고  빠른 배송에 잘 먹었습니다,★★★★★,교촌오리지날/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),"
맛
★
5
양
★
5
배달
★
4
",5.0
795,배달도 빨리해주셔서 맛있게 잘 먹었습니다 허니순살은 아이들용으로 시켰는데 잘먹네요 서비스 웨지감자도 잘 먹었습니다,★★★★★,"교촌콤보/1(디핑소스 추가(교촌무우,교촌허니머스타드소스))","
맛
★
5
양
★
5
배달
★
5
",4.8
796,맛있게 잘 먹었습니당 ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
797,사진을 깜빡했어요 ㅠㅠ   항상 맛잇죠  교촌  변함없는맛 ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
798,역시 교촌 레드오리지날은 진리네요은근히 매콤한게  스트레스도 풀리고 좋네요건의사항이 있습니다보틀은 없는데 왜 리뷰이벤트에 수정이 안된체로 있습니다번이상 건의 했는데도 바뀌지 않네요수정해주시기 바랍니다,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",1.57
799,배달빠르고치킨도맛있어요웨지감자도잘먹었어용,★★★★★,교촌콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
800,허겁지겁 부랴부랴 먹었어용역시 맛있어요,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
801,맛있게잘먹었습니다감사,★★★★★,"교촌레드순살[R]/1(사이드 메뉴(칩카사바),디핑소스 추가(교촌무우))","
맛
★
5
양
★
5
배달
★
5
",5.0
802,바삭바삭 달콤한 허니콤보 완전 맛있어요,★★★★★,"교촌허니콤보/1(디핑소스 추가(교촌무우,레드디핑소스))","
맛
★
5
양
★
5
배달
★
5
",4.0
803,맛있게 잘 먹었어요,★★★★★,"허니오리지날＋레드오리지날/1,콜라（500ml）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",4.8
804,항상 시켜먹는 치킨맛있어요,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
805,빨리오고 맛 있었습니다,★★★★★,"교촌레드콤보/1,생맥주（1000cc）/1","
맛
★
5
양
★
5
배달
★
5
",4.8
806,달콤 바삭 역시 허니콤보 맛있게 웨지 감자도 소스에 찍먹했습니다,★★★★★,"교촌레허반반순살/1,콜라（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",4.79
807,늘 먹어도 한결같이 맛있어요,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(교촌무우,교촌스위트칠리소스))","
맛
★
5
양
★
5
배달
★
5
",4.6
808,허콤 맛있어용 감자도 맛있게 먹었어요,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
809,맛있게 잘먹었습니다,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
810,으아아ㅏ아아아아ㅏ앜 레드콤보 최고,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.39
811,신선하고 맛있어요 밥이랑 먹으면 더 맛나네요,★★★★★,교촌살살치킨/1,"
맛
★
5
양
★
5
배달
★
5
",4.4
812,너어무 맛있어요 최고,★★★★★,교촌콤보/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
5
",5.0
813,맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
814,맛잇ㄱ 잘 먹엇습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
815,맛있게 잘먹었습니다,★★★★★,"교촌살살치킨/1(사이드 메뉴(교촌웨지감자（세트）),디핑소스 추가(교촌무우,교촌스위트칠리소스))","
맛
★
5
양
★
5
배달
★
5
",5.0
816,맛있습니다 앞으로도 자주 시켜먹겠습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
817,부모님이 제일 좋아하시는 메뉴항상 감사합니다,★★★★★,교촌레드오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
818,잘 먹었습니다 사장님,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
819,배달도 빠르고 맛잇어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
820,맛있어용 배달시간이 좀 오래 걸리긴 했지만 허니콤보 단짠단짠 해서 맛있게 잘먹었네용,★★★★★,교촌허니콤보/1(사이드 메뉴(교촌고르곤치즈볼)),"
맛
★
5
양
★
5
배달
★
3
",4.4
821,저번에 주문했을 때 허니소스 양이 좀 덜 발린듯 아쉬워서 허니소스 듬뿍 발라달라고 요청 드렸는데 요청대로 잘 해주셔서 더 맛있게 먹었습니다 왠지 다른지점보다 양도 더 푸짐한 것 같아요서비스로 주신 웨지감자도 맛있게 잘 먹었어요,★★★★★,"교촌허니콤보/1,생맥주（500cc）/1","
맛
★
5
양
★
5
배달
★
5
",5.0
822,네 번째 주문이었는데요 오늘 비가 와서 주문이 많으셨는지 평소보다 더 오버쿡이었어요 ㅜㅜ허니소스 듬뿍 발라달라고 요청드렸는데 저번 주문때는 잘 들어주셨던건데 이번에는 반영이 안된 것 같아요바쁘셔서 그랬겠지만 좀 아쉬웠어요그래도 잘 먹었습니다,★★★★★,교촌허니콤보/1,"
맛
★
4
양
★
5
배달
★
4
",3.36
823,맛있어요 잘 먹었습니다,★★★★★,교촌시그니처순살세트/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
824,항상 맛있게 잘먹었는데 이번엔 너무 식어서 아쉬웠어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
3
",4.41
825,허니콤보 최애 치킨넘나 맛있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
826,치킨이 바삭하고 맛있었습니다,★★★★★,"교촌허니콤보/1,콜라（500ml）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",3.98
827,너무 잘 먹었습니다,★★★★★,교촌레드콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
828,빠른 배달에 잘 먹었습니다다음에도 또 주문할게요,★★★★★,교촌허니오리지날/1(사이드 메뉴(교촌고르곤치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",4.8
829,교촌 맛있어요 ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
830,양도많고 맛나게  잘먹었습니다  혼자먹기엔 좀 많네요,★★★★★,교촌허니콤보/2(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",4.8
831,진짜 최고에요 사장님 ㅠㅠㅠ저번에도 너무 잘 먹었는데 오늘 진짜 레전드에요ㅠㅠ리뷰이벤트 웨지감자 진짜 최고에요ㅠㅠ 항상 치킨 여기서만 시켜먹어요ㅠㅠ진짜 적게 일하고 많이 버세요 사장님 ㅠㅠㅠ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
832,먼저 주문했을 때 허니소스가 덜 발린 느낌이라서 많이 발라달라고 부탁 드렸어요 요청대로 잘 해주셨는데 먹으면서 싱거운 느낌이 들어서 조금 아쉬웠어요ㅜㅜ그럼에도 빠른 배달과 푸짐한 양에 감동이구요웨지감자도 맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),"
맛
★
4
양
★
5
배달
★
5
",3.59
833,어머니가 좋아하셔서 치킨 생각날때마다 교촌을 시켜먹는데이번에는 조금 맛이 다르다고 하셨습니다간장은 좀짜고 레드도 매윤맛은 없구 짯어요 ㅠㅠ더 번창하라는 마음에서 솔직하게 리뷰 남깁니다,★★★,"교촌허니콤보/1(디핑소스 추가(교촌무우,레드디핑소스))","
맛
★
3
양
★
5
배달
★
5
",2.2
834,다른 지점과 비교해서 양이 많아요맛은 허니콤보라 기본빵은 하는데 약간 오버쿡이었거 소스 양이 좀 부족했던 것 같아요그래도 맛있게 잘 먹었습니다서비스로 주신 웨지감자도 맛있었어요,★★★★,"교촌반반스틱/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）),디핑소스 추가(교촌크림치즈소스))","
맛
★
4
양
★
5
배달
★
5
",3.62
835,항상 맛있게 잘 먹고 있습니다하지만 오늘 문앞에 두고 가달란 요청은 안했는데 두고 가셨더라구요저희는 어린아이가 있어서 벨소리를 안들리게 해 놓아서 몇분뒤에 문자보고 알았습니다,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
1
",2.97
836,항상 맛있게 먹고 있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
837,맛도있어 배달도빨라 리뷰이벤트도 있어허니콤보 꿀맛탱탱탱ㅌ애,★★★★,교촌반반윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
838,배달도 빠르고 맛있어요,★★★★★,교촌오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.61
839,맛있게 잘먹을께요,★★★★★,"교촌콤보/1,교촌허니콤보/1,콜라（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",5.0
840,역시 허니콤보입니다,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.19
841,교촌 허니콤보는 항상 시켜먹는 메뉴인거 같습니다,★★★★★,교촌반반콤보/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",4.43
842,맛있어요배달도 빨랐구요감사합니다,★★★★,"교촌허니콤보/1,콜라（1.25L）사이즈업/1","
맛
★
4
양
★
4
배달
★
5
",5.0
843,양도 푸짐하고 바삭하게 튀겨져 넘 맛있게 잘 먹었습니다 역시 교촌 윙봉이 최고네요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.6
844,오랜만에 먹었는데 맛있어용,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.19
845,항상 맛있게 잘먹고있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
846,맛있어요 치킨은 교촌 ㅎ,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
847,배달도 예상보다빨랐고치킨도맛있네요ㅎ서비스 감자도 맛있습니다,★★★★★,"교촌레드콤보/1,교촌허니콤보/1(사이드 메뉴(선택안함)),펩시（245ml）/1","
맛
★
5
양
★
5
배달
★
5
",4.6
848,교촌은 이름값하죠,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.22
849,맛나서 한참먹다가 찍었네요,★★★★★,"교촌레드윙/1(사이드 메뉴(칩카사바),디핑소스 추가(교촌무우))","
맛
★
5
양
★
5
배달
★
5
",4.6
850,맛이써용 번창하세요,★★★★★,"교촌레드콤보/1(사이드 메뉴(선택안함)),교촌무우/1","
맛
★
5
양
★
5
배달
★
5
",4.39
851,배달이랑 서비스 양 모두 좋아요,★★★★★,교촌치즈트러플순살/1,"
맛
★
4
양
★
5
배달
★
5
",4.81
852,맛나네용,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
853,배달 진짜빨리오고 양이 정말 많네용 맛있게 잘먹었습니다,★★★★★,"교촌윙/1(사이드 메뉴(선택안함)),교촌콤보/1,교촌허니콤보/1(사이드 메뉴(선택안함))","
맛
★
5
양
★
5
배달
★
5
",5.0
854,교촌먹으면서 이렇게 양이 많다고 생각해본적이 없었는데 진짜 너무 잘먹었어요 사실 리뷰 이벤트로 보틀을 요청드렸었는데 보틀이 없는건가요 ㅠ 웨지감자로만 왔네요 하하 웨지감자도 맛있게 먹었답니다 아쉬운점은 왜 웨지감자로 주시는지 이유를 쪽지로라도 같이 담겨서 왔다면 당황하지 않았을텐데 그점이 좀 아쉽네요 ㅠㅠ,★★★★★,교촌리얼후라이드/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2.0
855,배달 진짜 빨리 와서 너무 좋앗어요치킨은 역시 쿄촌이죠살살 치킨 너무 맛잇어요,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
856,간장치킴 튀김이 좀 아쉬워요,★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
4
양
★
4
배달
★
4
",2.22
857,맛있어요  웨지감자 서비스감사합니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
858,존맛이에유 맥주가 술술 넘어가서 정신차릴 수가 없는 치킨맛,★★★★★,교촌치즈트러플순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.17
859,배달 빨랐어요,★★★★,교촌치즈트러플순살/1,"
맛
★
4
양
★
4
배달
★
4
",4.41
860,맛있어요 베달도 빠르게 왔구요 다만 아쉽다면 무랑 콜라가 차갑지 않다는게 아쉬웠어요,★★★★★,교촌반반윙/1,"
맛
★
5
양
★
5
배달
★
5
",2.76
861,너무 맛있어요 아빠가 좋아해요,★★★★★,교촌치즈트러플순살/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
862,흐음 ㅠㅠㅠ 너무 맛있어요 ㅠㅠㅠㅠ 교촌은 진리 너무 맛있어요 이벤트로 주신 웨지감자도 완전 맛 ,★★★★★,교촌허니콤보/1(디핑소스 추가(교촌스위트칠리소스)),"
맛
★
5
양
★
5
배달
★
5
",5.0
863,굿굿 넘맛나네요,★★★★★,"교촌허니콤보/1(사이드 메뉴(교촌레드순살[S]),디핑소스 추가(교촌무우)),교촌무우/1,사이다（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",5.0
864,너무나 맛있게 잘먹었습니다배달 오신분도 친절했구요,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
865,간만에 허니먹었는데 요새 교촌은 양이 꽤 넉넉해진 느낌 맛있어요,★★★★★,"리얼후라이드＋고르곤치즈볼/1,교촌허니콤보/1(사이드 메뉴(교촌고르곤치즈볼))","
맛
★
5
양
★
5
배달
★
5
",4.39
866,역시 치킨은 허니콤보,★★★★★,레허반반순살＋칠리포테이토/1,"
맛
★
5
양
★
5
배달
★
5
",4.59
867,맛도 좋고 배달도 빨라 좋네요,★★★★★,교촌치즈트러플순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.61
868,주문하자마자 바로도착 ㅋ완전빨라요,★★★★★,교촌반반순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",4.19
869,맛있어요 ㄱㅅㄱㅅㄱㅅ,★★★★★,교촌치즈트러플순살/1,"
맛
★
5
양
★
5
배달
★
5
",4.79
870,배달 짱빠르고 맛나요,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
871,늘 시켜먹지만 맛나요 꼬맹이가 매운걸 못먹어서 잠재우고 큰아이와 남편이랑 시켜 먹었네요 ㅎㅎㅎ,★★★★★,레허반반순살＋칠리포테이토/1,"
맛
★
5
양
★
5
배달
★
5
",4.33
872,교촌에 허니가 진짜 맛있다고 해서 시켜봤는데 진짜 왜 맛있다고 하는지 알 것 같아요치킨도 맛있지만 치즈볼도 달달한게 진짜 맛있었어요ㅜㅜ웨지 감자도 정말 맛있었고 배달도 괜찮았어요다음에 또 시켜 먹을 예정이에요너무 잘 먹었습니다,★★★★★,"교촌치즈트러플순살/1,교촌허니콤보/1","
맛
★
5
양
★
5
배달
★
5
",5.0
873,달콤한 허니콤보 어린아들들도 좋아해요 맛있게 잘 먹었습니다,★★★★,교촌치즈트러플순살/1(사이드 메뉴(교촌레드순살[S])),"
맛
★
5
양
★
5
배달
★
5
",4.6
874,완전 맛잇게 잘 먹엇어요,★★★★★,"교촌허니콤보/1(디핑소스 추가(레드디핑소스)),교촌퐁듀치즈볼/1,콜라（500ml）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",5.0
875,오늘은 치킨튀김이 좀 눅눅하고 까맸어요 ㅠㅠ그래도 평소에 맛있어서 맨날여기만 시킵니당 웨지감자 오늘도감사합미다,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(교촌무우))","
맛
★
4
양
★
5
배달
★
5
",3.43
876,맛있고 양도 적지않습니다 만족합니다,★★★★,교촌반반스틱/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
877,매번 먹는데오늘은 좀 덜 튀겨진거 같아요,★★★★★,교촌허니콤보/1,"
맛
★
3
양
★
5
배달
★
5
",2.6
878,역시 교촌은 맛잇어요 웨지감자도 서비스로 받고 ㅎㅎ 진짜 맛있네요 감사합니다,★★★★★,허니오리지날＋레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
879,레드보다 허니를 좀더 주셨나요 배달도 빠르구 맛있게 잘 먹었습니당ㅎㅎ,★★★★★,교촌허니오리지날/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",4.61
880,배달도 빠르구 맛있어요,★★★★★,레허반반순살＋칠리포테이토/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
881,맛있게 잘먹었습니다,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
882,교촌 원래 짜서 걱정했는데 짜지도않고 딱 좋았어용,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",3.61
883,맛나게 잘 먹었네요양도 푸짐하고다음에 또 주문할게요,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
4
",4.61
884,빠른배달 감사합니다 오랜만에 뜨거운 치킨 먹었어요,★★★★★,교촌반반윙/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
5
배달
★
5
",4.58
885,제가 결제한 줄 알고 기사님 기다리셨어요 정말 죄송해요 ㅠㅠ배송 엄청 빨랐어요 맛은 뭐 말안해두 맛있구여잘 먹었습니다,★★★★★,교촌반반윙/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
886,감튀감사합뉘닷ㅋㅋㅋ 맛잇어여,★★★★★,"교촌허니오리지날/1(사이드 메뉴(선택안함),디핑소스 추가(레드디핑소스))","
맛
★
5
양
★
5
배달
★
5
",4.59
887,어제먹었던치킨입니다 진짜 맛있게 잘먹었습니다 ㅎㅎ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.6
888,파삭하고 맛있었어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
889,잘 먹겠습니다 빠르게 빨리 도착했어요,★★★★★,교촌콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
890,역시 허니콤보 맛 최고입니다,★★★★★,교촌허니콤보/2,"
맛
★
5
양
★
5
배달
★
5
",4.8
891,교촌 반반 언제나 맛있습니당  잘먹었어요,★★★★★,교촌반반콤보/1(디핑소스 추가(교촌허니갈릭소스)),"
맛
★
5
양
★
5
배달
★
5
",4.4
892,와 배달도 분이나 일찍오고 콜라 분명 원어치 하나 샀는데 개나 더 주고 웨지감자도 맛있고 특히 레드콤보의 소스가 잘 어울러져있어서 좋네요 서비스성 최고,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
893,맛있게 잘 먹었습니다 ,★★★★★,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",4.8
894,금천구에서 가장 잘하는집같아요,★★★★★,교촌레허반반순살/1(사이드 메뉴(선택안함)),"
맛
★
4
양
★
5
배달
★
5
",5.0
895,맛있어요믿고 먹는 교촌,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
896,순살이니 양은 적어보이는데 먹다보면 뼈랑 비슷한듯요맛있네요,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",3.6
897,너무 맛있어요양념도 고루 발려져있었습니당감사해요,★★★★★,교촌허니오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",5.0
898,오늘 배달 총알이었음전화하자마자 온 느낌덕분에 완전 따뜻하게 먹었어요감사감사,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(교촌무우))","
맛
★
5
양
★
5
배달
★
5
",5.0
899,배달도 분만레 오고 따뜻하게 맛있게 잘먹었습니다,★★★★★,"교촌레드콤보/1,교촌닭갈비볶음밥（매운맛）/1,레드디핑소스/1","
맛
★
5
양
★
5
배달
★
5
",4.8
900,배달도 빠르고 맛있어요 ㅎㅎ,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
901,배달도 빠르고 치킨도 맛있구 리뷰 이벤트로 온 웨지감자도 맛있었어요 감사합니당,★★★★★,교촌순살[R]/1(사이드 메뉴(교촌순살[S]（간장）)),"
맛
★
5
양
★
5
배달
★
5
",5.0
902,잘 먹었습니다자주 시켜먹어요,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
903, 제품과 비슷하지만 맛 과 양 모두 괜찮고 배달도 예상 시간보다 빠르고 좋습니다,★★★★,교촌허니오리지날/1(사이드 메뉴(선택안함)),"
맛
★
4
양
★
5
배달
★
5
",4.6
904,신메뉴 치즈트러블순살 괜찮네요언제나 맛있게 먹을 수 있어 좋아요,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.8
905,분 걸린다했는데 분정도에 왔습니다맛은 역시 교촌입니다 ㅋ,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",4.02
906,신제품이라 먹어봤는데 아주 만족스럽습니다,★★★★★,교촌살살치킨/1,"
맛
★
5
양
★
5
배달
★
5
",4.4
907,넘 맛있어요 빠삭하고 맛도 좋았습니다 ㅎㅎ,★★★★★,교촌반반오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.8
908,리뷰 웨지감자 넘맛나게 잘먹었습니다 담에또주문할께요,★★★★★,"교촌콤보/1,교촌레드콤보/2","
맛
★
5
양
★
5
배달
★
5
",5.0
909,여기 지점이 제일 맛있어요,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",5.0
910,맛잇게잘먹엇습니다,★★★★★,교촌콤보/1,"
맛
★
5
양
★
5
배달
★
4
",5.0
911,배달도 빠르고 맛잇어요,★★★★★,교촌레드스틱S＋교촌허니순살S/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",4.61
912,배달도 빠르고 너무너무 맛나요 트러플 너무 맛나요,★★★★★,"교촌허니콤보/1,콜라（500ml）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",5.0
913,심하네요동네만 바뀐건데 우리동네랑은 완전맛이ㅜㅜ,★,"교촌콤보/1(사이드 메뉴(선택안함)),교촌허니콤보/1(사이드 메뉴(선택안함)),콜라（1.25L）사이즈업/1","
맛
★
1
양
★
1
배달
★
1
",4.0
914,전반적으로 만족합니다,★★★★,교촌반반오리지날/1,"
맛
★
4
양
★
3
배달
★
4
",4.78
915,배달도 빠르고 너무너무 맛나요,★★★★★,"교촌허니콤보/1(디핑소스 추가(레드디핑소스)),레드디핑소스/1","
맛
★
5
양
★
5
배달
★
5
",5.0
916,골드 첨먹었는데 전 레드가 더 맛나네요 감튀는 프랜 햄버거 사이드 보다 훨씬 정말 바삭해서 다시 먹고 싶네요,★★★★★,교촌레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",3.59
